agent_id,x,y,coverage_pheromone,size
pipuck15,-3.32031,0.132812,0.880625,0.265625
pipuck15,-3.32031,0.398438,0.864375,0.265625
pipuck15,-3.32031,0.664062,0.863125,0.265625
pipuck15,-3.32031,0.929688,0.86125,0.265625
pipuck15,-3.32031,1.19531,0.860625,0.265625
pipuck15,-3.32031,1.46094,0.82,0.265625
pipuck15,-3.32031,1.72656,0.81125,0.265625
pipuck15,-3.32031,1.99219,0.805625,0.265625
pipuck15,-3.32031,2.25781,0.80125,0.265625
pipuck15,-3.32031,2.52344,0.798125,0.265625
pipuck15,-3.32031,2.78906,0.790625,0.265625
pipuck15,-3.32031,3.05469,0.786875,0.265625
pipuck15,-3.32031,3.32031,0.781875,0.265625
pipuck15,-3.32031,3.58594,0.803125,0.265625
pipuck15,-3.32031,3.85156,0.80625,0.265625
pipuck15,-3.32031,4.11719,0.8025,0.265625
pipuck15,-3.32031,4.38281,0.8,0.265625
pipuck15,-3.32031,4.64844,0.795,0.265625
pipuck15,-3.32031,4.91406,0.789375,0.265625
pipuck15,-3.32031,5.17969,0.78375,0.265625
pipuck15,-3.32031,5.44531,0.778125,0.265625
pipuck15,-3.32031,5.71094,0.774375,0.265625
pipuck15,-3.32031,5.97656,0.7675,0.265625
pipuck15,-3.32031,6.24219,0.76375,0.265625
pipuck15,-3.32031,6.50781,0.758125,0.265625
pipuck15,-3.32031,6.77344,0.745,0.265625
pipuck15,-3.32031,7.03906,0.745,0.265625
pipuck15,-3.32031,7.30469,0.728125,0.265625
pipuck15,-3.32031,7.57031,0.72125,0.265625
pipuck15,-3.05469,-10.2266,-1,0.265625
pipuck15,-3.05469,-8.89844,0.00625,0.265625
pipuck15,-3.05469,-8.63281,0.01,0.265625
pipuck15,-3.05469,-8.36719,0.01375,0.265625
pipuck15,-3.05469,-8.10156,0.02,0.265625
pipuck15,-3.05469,-7.83594,0.02125,0.265625
pipuck15,-3.05469,-7.57031,0.055,0.265625
pipuck15,-3.05469,-7.30469,0.058125,0.265625
pipuck15,-3.05469,-7.03906,0.063125,0.265625
pipuck15,-3.05469,-6.77344,0.06875,0.265625
pipuck15,-3.05469,-6.50781,0.10375,0.265625
pipuck15,-3.05469,-6.24219,0.109375,0.265625
pipuck15,-3.05469,-5.97656,0.109375,0.265625
pipuck15,-3.05469,-5.71094,0.109375,0.265625
pipuck15,-3.05469,-5.44531,0.109375,0.265625
pipuck15,-3.05469,-5.17969,0.109375,0.265625
pipuck15,-3.05469,-4.91406,0.143125,0.265625
pipuck15,-3.05469,-4.64844,0.15125,0.265625
pipuck15,-3.05469,-4.38281,0.15125,0.265625
pipuck15,-3.05469,-4.11719,0.160625,0.265625
pipuck15,-3.05469,-3.85156,0.16125,0.265625
pipuck15,-3.05469,-3.58594,0.92875,0.265625
pipuck15,-3.05469,-3.32031,0.929375,0.265625
pipuck15,-3.05469,-3.05469,0.920625,0.265625
pipuck15,-3.05469,-2.78906,0.91875,0.265625
pipuck15,-3.05469,-2.52344,0.915,0.265625
pipuck15,-3.05469,-2.25781,0.911875,0.265625
pipuck15,-3.05469,-1.99219,0.90375,0.265625
pipuck15,-3.05469,-1.72656,0.900625,0.265625
pipuck15,-3.05469,-1.46094,0.8975,0.265625
pipuck15,-3.05469,-1.19531,0.8975,0.265625
pipuck15,-3.05469,-0.929688,0.888125,0.265625
pipuck15,-3.05469,-0.664062,0.88375,0.265625
pipuck15,-3.05469,-0.398438,0.881875,0.265625
pipuck15,-3.05469,-0.132812,0.880625,0.265625
pipuck15,-3.05469,0.132812,0.880625,0.265625
pipuck15,-3.05469,0.398438,0.86375,0.265625
pipuck15,-3.05469,0.664062,0.86125,0.265625
pipuck15,-3.05469,0.929688,0.860625,0.265625
pipuck15,-3.05469,1.19531,0.860625,0.265625
pipuck15,-3.05469,1.46094,0.858125,0.265625
pipuck15,-3.05469,1.72656,0.813125,0.265625
pipuck15,-3.05469,1.99219,0.810625,0.265625
pipuck15,-3.05469,2.25781,0.80125,0.265625
pipuck15,-3.05469,2.52344,0.79875,0.265625
pipuck15,-3.05469,2.78906,0.83,0.265625
pipuck15,-3.05469,3.05469,0.803125,0.265625
pipuck15,-3.05469,3.32031,0.815625,0.265625
pipuck15,-3.05469,3.58594,0.818125,0.265625
pipuck15,-3.05469,3.85156,0.811875,0.265625
pipuck15,-3.05469,4.11719,0.808125,0.265625
pipuck15,-3.05469,4.38281,0.799375,0.265625
pipuck15,-3.05469,4.64844,0.798125,0.265625
pipuck15,-3.05469,4.91406,0.786875,0.265625
pipuck15,-3.05469,5.44531,0.774375,0.265625
pipuck15,-3.05469,5.97656,0.7575,0.265625
pipuck15,-3.05469,6.24219,0.755,0.265625
pipuck15,-3.05469,6.50781,0.7475,0.265625
pipuck15,-3.05469,8.10156,0.683125,0.265625
pipuck15,-3.05469,8.36719,0.559375,0.265625
pipuck15,-3.05469,10.4922,-1,0.265625
pipuck15,-3.05469,10.7578,-1,0.265625
pipuck15,-2.78906,-10.2266,-1,0.265625
pipuck15,-2.78906,-9.96094,-1,0.265625
pipuck15,-2.78906,-9.69531,-1,0.265625
pipuck15,-2.78906,-9.42969,-1,0.265625
pipuck15,-2.78906,-9.16406,0.003125,0.265625
pipuck15,-2.78906,-8.89844,0.005625,0.265625
pipuck15,-2.78906,-8.63281,0.01,0.265625
pipuck15,-2.78906,-8.36719,0.01375,0.265625
pipuck15,-2.78906,-8.10156,0.02,0.265625
pipuck15,-2.78906,-7.83594,0.02125,0.265625
pipuck15,-2.78906,-7.57031,0.025,0.265625
pipuck15,-2.78906,-7.30469,0.058125,0.265625
pipuck15,-2.78906,-7.03906,0.058125,0.265625
pipuck15,-2.78906,-6.77344,0.100625,0.265625
pipuck15,-2.78906,-6.50781,0.106875,0.265625
pipuck15,-2.78906,-6.24219,0.10875,0.265625
pipuck15,-2.78906,-5.97656,0.10875,0.265625
pipuck15,-2.78906,-5.71094,0.10875,0.265625
pipuck15,-2.78906,-5.44531,0.106875,0.265625
pipuck15,-2.78906,-5.17969,0.106875,0.265625
pipuck15,-2.78906,-4.91406,0.106875,0.265625
pipuck15,-2.78906,-4.64844,0.151875,0.265625
pipuck15,-2.78906,-4.38281,0.151875,0.265625
pipuck15,-2.78906,-4.11719,0.94125,0.265625
pipuck15,-2.78906,-3.85156,0.938125,0.265625
pipuck15,-2.78906,-3.58594,0.935,0.265625
pipuck15,-2.78906,-3.32031,0.929375,0.265625
pipuck15,-2.78906,-3.05469,0.92625,0.265625
pipuck15,-2.78906,-2.78906,0.920625,0.265625
pipuck15,-2.78906,-2.52344,0.915625,0.265625
pipuck15,-2.78906,-2.25781,0.9125,0.265625
pipuck15,-2.78906,-1.99219,0.904375,0.265625
pipuck15,-2.78906,-1.72656,0.90125,0.265625
pipuck15,-2.78906,-1.46094,0.898125,0.265625
pipuck15,-2.78906,-1.19531,0.8975,0.265625
pipuck15,-2.78906,-0.929688,0.888125,0.265625
pipuck15,-2.78906,-0.664062,0.88375,0.265625
pipuck15,-2.78906,-0.398438,0.881875,0.265625
pipuck15,-2.78906,-0.132812,0.880625,0.265625
pipuck15,-2.78906,0.132812,0.864375,0.265625
pipuck15,-2.78906,0.398438,0.863125,0.265625
pipuck15,-2.78906,0.664062,0.86125,0.265625
pipuck15,-2.78906,0.929688,0.860625,0.265625
pipuck15,-2.78906,1.19531,0.858125,0.265625
pipuck15,-2.78906,1.46094,0.820625,0.265625
pipuck15,-2.78906,1.72656,0.813125,0.265625
pipuck15,-2.78906,1.99219,0.83875,0.265625
pipuck15,-2.78906,2.25781,0.83875,0.265625
pipuck15,-2.78906,2.52344,0.83625,0.265625
pipuck15,-2.78906,2.78906,0.833125,0.265625
pipuck15,-2.78906,3.05469,0.82875,0.265625
pipuck15,-2.78906,3.32031,0.823125,0.265625
pipuck15,-2.78906,3.58594,0.820625,0.265625
pipuck15,-2.78906,3.85156,0.813125,0.265625
pipuck15,-2.78906,4.11719,0.798125,0.265625
pipuck15,-2.78906,4.38281,0.798125,0.265625
pipuck15,-2.78906,4.64844,0.7575,0.265625
pipuck15,-2.78906,4.91406,0.750625,0.265625
pipuck15,-2.78906,5.17969,0.7725,0.265625
pipuck15,-2.78906,5.44531,0.770625,0.265625
pipuck15,-2.78906,5.97656,0.763125,0.265625
pipuck15,-2.78906,6.24219,0.74375,0.265625
pipuck15,-2.78906,6.50781,0.74375,0.265625
pipuck15,-2.78906,7.57031,0.6025,0.265625
pipuck15,-2.78906,7.83594,0.408125,0.265625
pipuck15,-2.78906,8.36719,0.663125,0.265625
pipuck15,-2.78906,8.89844,0.64375,0.265625
pipuck15,-2.78906,10.2266,-1,0.265625
pipuck15,-2.78906,10.4922,-1,0.265625
pipuck15,-2.78906,10.7578,-1,0.265625
pipuck15,-2.78906,11.0234,-1,0.265625
pipuck15,-2.52344,-10.4922,-1,0.265625
pipuck15,-2.52344,-10.2266,-1,0.265625
pipuck15,-2.52344,-9.96094,-1,0.265625
pipuck15,-2.52344,-9.69531,-1,0.265625
pipuck15,-2.52344,-9.42969,-1,0.265625
pipuck15,-2.52344,-9.16406,0.003125,0.265625
pipuck15,-2.52344,-8.89844,0.005625,0.265625
pipuck15,-2.52344,-8.63281,0.01,0.265625
pipuck15,-2.52344,-8.36719,0.013125,0.265625
pipuck15,-2.52344,-8.10156,0.02,0.265625
pipuck15,-2.52344,-7.83594,0.02125,0.265625
pipuck15,-2.52344,-7.57031,0.026875,0.265625
pipuck15,-2.52344,-7.30469,0.045625,0.265625
pipuck15,-2.52344,-7.03906,0.085,0.265625
pipuck15,-2.52344,-6.77344,0.088125,0.265625
pipuck15,-2.52344,-6.50781,0.10625,0.265625
pipuck15,-2.52344,-6.24219,0.10625,0.265625
pipuck15,-2.52344,-5.97656,0.10625,0.265625
pipuck15,-2.52344,-5.71094,0.099375,0.265625
pipuck15,-2.52344,-5.44531,0.985,0.265625
pipuck15,-2.52344,-5.17969,0.0975,0.265625
pipuck15,-2.52344,-4.91406,0.11375,0.265625
pipuck15,-2.52344,-4.64844,0.991875,0.265625
pipuck15,-2.52344,-4.38281,0.99125,0.265625
pipuck15,-2.52344,-4.11719,0.990625,0.265625
pipuck15,-2.52344,-3.85156,0.99,0.265625
pipuck15,-2.52344,-3.58594,0.935,0.265625
pipuck15,-2.52344,-3.32031,0.93125,0.265625
pipuck15,-2.52344,-3.05469,0.929375,0.265625
pipuck15,-2.52344,-2.78906,0.920625,0.265625
pipuck15,-2.52344,-2.52344,0.915625,0.265625
pipuck15,-2.52344,-2.25781,0.915,0.265625
pipuck15,-2.52344,-1.99219,0.9075,0.265625
pipuck15,-2.52344,-1.72656,0.901875,0.265625
pipuck15,-2.52344,-1.46094,0.898125,0.265625
pipuck15,-2.52344,-1.19531,0.8975,0.265625
pipuck15,-2.52344,-0.929688,0.888125,0.265625
pipuck15,-2.52344,-0.664062,0.885,0.265625
pipuck15,-2.52344,-0.398438,0.88125,0.265625
pipuck15,-2.52344,-0.132812,0.880625,0.265625
pipuck15,-2.52344,0.132812,0.9025,0.265625
pipuck15,-2.52344,0.398438,0.901875,0.265625
pipuck15,-2.52344,0.664062,0.89625,0.265625
pipuck15,-2.52344,0.929688,0.89,0.265625
pipuck15,-2.52344,1.19531,0.886875,0.265625
pipuck15,-2.52344,1.46094,0.83875,0.265625
pipuck15,-2.52344,1.72656,0.84875,0.265625
pipuck15,-2.52344,1.99219,0.845,0.265625
pipuck15,-2.52344,2.25781,0.844375,0.265625
pipuck15,-2.52344,2.52344,0.840625,0.265625
pipuck15,-2.52344,2.78906,0.835,0.265625
pipuck15,-2.52344,3.05469,0.82875,0.265625
pipuck15,-2.52344,3.32031,0.823125,0.265625
pipuck15,-2.52344,3.58594,0.82,0.265625
pipuck15,-2.52344,3.85156,0.775,0.265625
pipuck15,-2.52344,4.11719,0.768125,0.265625
pipuck15,-2.52344,4.38281,0.763125,0.265625
pipuck15,-2.52344,4.64844,0.78375,0.265625
pipuck15,-2.52344,4.91406,0.780625,0.265625
pipuck15,-2.52344,5.17969,0.778125,0.265625
pipuck15,-2.52344,5.44531,0.774375,0.265625
pipuck15,-2.52344,5.71094,0.76875,0.265625
pipuck15,-2.52344,7.83594,0.66125,0.265625
pipuck15,-2.52344,8.63281,0.6725,0.265625
pipuck15,-2.52344,8.89844,0.666875,0.265625
pipuck15,-2.52344,9.69531,-1,0.265625
pipuck15,-2.52344,9.96094,-1,0.265625
pipuck15,-2.52344,10.2266,-1,0.265625
pipuck15,-2.52344,10.4922,-1,0.265625
pipuck15,-2.52344,10.7578,-1,0.265625
pipuck15,-2.25781,-10.7578,-1,0.265625
pipuck15,-2.25781,-10.4922,-1,0.265625
pipuck15,-2.25781,-10.2266,-1,0.265625
pipuck15,-2.25781,-9.96094,-1,0.265625
pipuck15,-2.25781,-9.69531,0.021875,0.265625
pipuck15,-2.25781,-9.42969,0.021875,0.265625
pipuck15,-2.25781,-9.16406,0.030625,0.265625
pipuck15,-2.25781,-8.89844,0.030625,0.265625
pipuck15,-2.25781,-8.63281,0.01,0.265625
pipuck15,-2.25781,-8.36719,0.013125,0.265625
pipuck15,-2.25781,-8.10156,0.01875,0.265625
pipuck15,-2.25781,-7.83594,0.02125,0.265625
pipuck15,-2.25781,-7.57031,0.026875,0.265625
pipuck15,-2.25781,-7.30469,0.0325,0.265625
pipuck15,-2.25781,-7.03906,0.084375,0.265625
pipuck15,-2.25781,-6.77344,0.0875,0.265625
pipuck15,-2.25781,-6.50781,0.098125,0.265625
pipuck15,-2.25781,-6.24219,0.098125,0.265625
pipuck15,-2.25781,-5.97656,0.98625,0.265625
pipuck15,-2.25781,-5.71094,0.986875,0.265625
pipuck15,-2.25781,-5.44531,0.985625,0.265625
pipuck15,-2.25781,-5.17969,0.9625,0.265625
pipuck15,-2.25781,-4.91406,0.963125,0.265625
pipuck15,-2.25781,-4.64844,0.991875,0.265625
pipuck15,-2.25781,-4.38281,0.964375,0.265625
pipuck15,-2.25781,-4.11719,0.990625,0.265625
pipuck15,-2.25781,-3.85156,0.99,0.265625
pipuck15,-2.25781,-3.58594,0.988125,0.265625
pipuck15,-2.25781,-3.32031,0.931875,0.265625
pipuck15,-2.25781,-3.05469,0.929375,0.265625
pipuck15,-2.25781,-2.78906,0.920625,0.265625
pipuck15,-2.25781,-2.52344,0.91875,0.265625
pipuck15,-2.25781,-2.25781,0.915625,0.265625
pipuck15,-2.25781,-1.99219,0.911875,0.265625
pipuck15,-2.25781,-1.72656,0.90375,0.265625
pipuck15,-2.25781,-1.46094,0.900625,0.265625
pipuck15,-2.25781,-1.19531,0.8975,0.265625
pipuck15,-2.25781,-0.929688,0.89,0.265625
pipuck15,-2.25781,-0.664062,0.885625,0.265625
pipuck15,-2.25781,-0.398438,0.916875,0.265625
pipuck15,-2.25781,-0.132812,0.913125,0.265625
pipuck15,-2.25781,0.132812,0.91,0.265625
pipuck15,-2.25781,0.398438,0.90375,0.265625
pipuck15,-2.25781,0.664062,0.898125,0.265625
pipuck15,-2.25781,0.929688,0.89,0.265625
pipuck15,-2.25781,1.19531,0.888125,0.265625
pipuck15,-2.25781,1.46094,0.874375,0.265625
pipuck15,-2.25781,1.72656,0.870625,0.265625
pipuck15,-2.25781,1.99219,0.8475,0.265625
pipuck15,-2.25781,2.25781,0.845625,0.265625
pipuck15,-2.25781,2.52344,0.8225,0.265625
pipuck15,-2.25781,2.78906,0.819375,0.265625
pipuck15,-2.25781,3.05469,0.793125,0.265625
pipuck15,-2.25781,3.32031,0.788125,0.265625
pipuck15,-2.25781,3.58594,0.785,0.265625
pipuck15,-2.25781,3.85156,0.77625,0.265625
pipuck15,-2.25781,4.11719,0.78875,0.265625
pipuck15,-2.25781,4.38281,0.794375,0.265625
pipuck15,-2.25781,4.64844,0.79125,0.265625
pipuck15,-2.25781,4.91406,0.785,0.265625
pipuck15,-2.25781,8.10156,0.68,0.265625
pipuck15,-2.25781,8.36719,0.678125,0.265625
pipuck15,-2.25781,8.63281,0.67375,0.265625
pipuck15,-2.25781,8.89844,0.655,0.265625
pipuck15,-2.25781,9.16406,0.641875,0.265625
pipuck15,-2.25781,9.42969,-1,0.265625
pipuck15,-2.25781,9.69531,-1,0.265625
pipuck15,-2.25781,9.96094,-1,0.265625
pipuck15,-2.25781,10.2266,-1,0.265625
pipuck15,-2.25781,10.4922,-1,0.265625
pipuck15,-2.25781,10.7578,-1,0.265625
pipuck15,-2.25781,11.0234,-1,0.265625
pipuck15,-1.99219,-11.0234,-1,0.265625
pipuck15,-1.99219,-10.7578,-1,0.265625
pipuck15,-1.99219,-10.4922,-1,0.265625
pipuck15,-1.99219,-10.2266,0.015,0.265625
pipuck15,-1.99219,-9.96094,0.020625,0.265625
pipuck15,-1.99219,-9.69531,0.02625,0.265625
pipuck15,-1.99219,-9.42969,0.02875,0.265625
pipuck15,-1.99219,-9.16406,0.035,0.265625
pipuck15,-1.99219,-8.89844,0.039375,0.265625
pipuck15,-1.99219,-8.63281,0.039375,0.265625
pipuck15,-1.99219,-8.36719,0.039375,0.265625
pipuck15,-1.99219,-8.10156,0.039375,0.265625
pipuck15,-1.99219,-7.83594,0.0225,0.265625
pipuck15,-1.99219,-7.57031,0.028125,0.265625
pipuck15,-1.99219,-7.30469,0.033125,0.265625
pipuck15,-1.99219,-7.03906,0.08125,0.265625
pipuck15,-1.99219,-6.77344,0.089375,0.265625
pipuck15,-1.99219,-6.50781,0.089375,0.265625
pipuck15,-1.99219,-6.24219,0.9875,0.265625
pipuck15,-1.99219,-5.97656,0.9875,0.265625
pipuck15,-1.99219,-5.71094,0.986875,0.265625
pipuck15,-1.99219,-5.44531,0.986875,0.265625
pipuck15,-1.99219,-5.17969,0.985,0.265625
pipuck15,-1.99219,-4.91406,0.963125,0.265625
pipuck15,-1.99219,-4.64844,0.991875,0.265625
pipuck15,-1.99219,-4.38281,0.990625,0.265625
pipuck15,-1.99219,-4.11719,0.990625,0.265625
pipuck15,-1.99219,-3.85156,0.979375,0.265625
pipuck15,-1.99219,-3.58594,0.98875,0.265625
pipuck15,-1.99219,-3.32031,0.9875,0.265625
pipuck15,-1.99219,-3.05469,0.929375,0.265625
pipuck15,-1.99219,-2.78906,0.92625,0.265625
pipuck15,-1.99219,-2.52344,0.91875,0.265625
pipuck15,-1.99219,-2.25781,0.915625,0.265625
pipuck15,-1.99219,-1.99219,0.9125,0.265625
pipuck15,-1.99219,-1.72656,0.904375,0.265625
pipuck15,-1.99219,-1.46094,0.901875,0.265625
pipuck15,-1.99219,-1.19531,0.921875,0.265625
pipuck15,-1.99219,-0.929688,0.926875,0.265625
pipuck15,-1.99219,-0.664062,0.925,0.265625
pipuck15,-1.99219,-0.398438,0.9175,0.265625
pipuck15,-1.99219,-0.132812,0.915625,0.265625
pipuck15,-1.99219,0.132812,0.911875,0.265625
pipuck15,-1.99219,0.398438,0.896875,0.265625
pipuck15,-1.99219,0.664062,0.8975,0.265625
pipuck15,-1.99219,0.929688,0.894375,0.265625
pipuck15,-1.99219,1.19531,0.883125,0.265625
pipuck15,-1.99219,1.46094,0.883125,0.265625
pipuck15,-1.99219,1.72656,0.868125,0.265625
pipuck15,-1.99219,1.99219,0.851875,0.265625
pipuck15,-1.99219,2.25781,0.841875,0.265625
pipuck15,-1.99219,2.52344,0.843125,0.265625
pipuck15,-1.99219,2.78906,0.825,0.265625
pipuck15,-1.99219,3.05469,0.794375,0.265625
pipuck15,-1.99219,3.32031,0.78875,0.265625
pipuck15,-1.99219,3.58594,0.7875,0.265625
pipuck15,-1.99219,3.85156,0.805,0.265625
pipuck15,-1.99219,4.11719,0.8025,0.265625
pipuck15,-1.99219,4.38281,0.79875,0.265625
pipuck15,-1.99219,4.64844,0.795625,0.265625
pipuck15,-1.99219,4.91406,0.7875,0.265625
pipuck15,-1.99219,7.30469,0.716875,0.265625
pipuck15,-1.99219,7.57031,0.705,0.265625
pipuck15,-1.99219,7.83594,0.694375,0.265625
pipuck15,-1.99219,8.10156,0.68375,0.265625
pipuck15,-1.99219,8.36719,0.67875,0.265625
pipuck15,-1.99219,8.63281,0.655,0.265625
pipuck15,-1.99219,8.89844,0.655,0.265625
pipuck15,-1.99219,9.16406,0.646875,0.265625
pipuck15,-1.99219,9.42969,-1,0.265625
pipuck15,-1.99219,9.69531,-1,0.265625
pipuck15,-1.99219,9.96094,-1,0.265625
pipuck15,-1.99219,10.2266,-1,0.265625
pipuck15,-1.99219,10.4922,-1,0.265625
pipuck15,-1.99219,10.7578,-1,0.265625
pipuck15,-1.99219,11.0234,-1,0.265625
pipuck15,-1.72656,-11.0234,-1,0.265625
pipuck15,-1.72656,-10.7578,-1,0.265625
pipuck15,-1.72656,-10.4922,0.01125,0.265625
pipuck15,-1.72656,-10.2266,0.016875,0.265625
pipuck15,-1.72656,-9.96094,0.02125,0.265625
pipuck15,-1.72656,-9.69531,0.026875,0.265625
pipuck15,-1.72656,-9.42969,0.03125,0.265625
pipuck15,-1.72656,-9.16406,0.03375,0.265625
pipuck15,-1.72656,-8.89844,0.041875,0.265625
pipuck15,-1.72656,-8.63281,0.041875,0.265625
pipuck15,-1.72656,-8.36719,0.041875,0.265625
pipuck15,-1.72656,-8.10156,0.04,0.265625
pipuck15,-1.72656,-7.83594,0.04,0.265625
pipuck15,-1.72656,-7.57031,0.039375,0.265625
pipuck15,-1.72656,-7.30469,0.075625,0.265625
pipuck15,-1.72656,-7.03906,0.080625,0.265625
pipuck15,-1.72656,-6.77344,0.0825,0.265625
pipuck15,-1.72656,-6.50781,0.98,0.265625
pipuck15,-1.72656,-6.24219,0.98875,0.265625
pipuck15,-1.72656,-5.97656,0.98875,0.265625
pipuck15,-1.72656,-5.71094,0.9875,0.265625
pipuck15,-1.72656,-5.44531,0.986875,0.265625
pipuck15,-1.72656,-5.17969,0.985625,0.265625
pipuck15,-1.72656,-4.91406,0.9625,0.265625
pipuck15,-1.72656,-4.64844,0.991875,0.265625
pipuck15,-1.72656,-4.38281,0.990625,0.265625
pipuck15,-1.72656,-4.11719,0.99,0.265625
pipuck15,-1.72656,-3.85156,0.98875,0.265625
pipuck15,-1.72656,-3.58594,0.98875,0.265625
pipuck15,-1.72656,-3.32031,0.9875,0.265625
pipuck15,-1.72656,-3.05469,0.986875,0.265625
pipuck15,-1.72656,-2.78906,0.926875,0.265625
pipuck15,-1.72656,-2.52344,0.920625,0.265625
pipuck15,-1.72656,-2.25781,0.916875,0.265625
pipuck15,-1.72656,-1.99219,0.913125,0.265625
pipuck15,-1.72656,-1.72656,0.945,0.265625
pipuck15,-1.72656,-1.46094,0.939375,0.265625
pipuck15,-1.72656,-1.19531,0.933125,0.265625
pipuck15,-1.72656,-0.929688,0.930625,0.265625
pipuck15,-1.72656,-0.664062,0.92625,0.265625
pipuck15,-1.72656,-0.398438,0.91875,0.265625
pipuck15,-1.72656,-0.132812,0.911875,0.265625
pipuck15,-1.72656,0.398438,0.8975,0.265625
pipuck15,-1.72656,0.664062,0.8975,0.265625
pipuck15,-1.72656,0.929688,0.88375,0.265625
pipuck15,-1.72656,1.19531,0.88375,0.265625
pipuck15,-1.72656,1.46094,0.876875,0.265625
pipuck15,-1.72656,1.72656,0.86625,0.265625
pipuck15,-1.72656,1.99219,0.85625,0.265625
pipuck15,-1.72656,2.25781,0.855625,0.265625
pipuck15,-1.72656,2.52344,0.853125,0.265625
pipuck15,-1.72656,2.78906,0.849375,0.265625
pipuck15,-1.72656,3.05469,0.82375,0.265625
pipuck15,-1.72656,3.32031,0.79,0.265625
pipuck15,-1.72656,3.58594,0.81,0.265625
pipuck15,-1.72656,3.85156,0.808125,0.265625
pipuck15,-1.72656,4.11719,0.80625,0.265625
pipuck15,-1.72656,4.38281,0.8,0.265625
pipuck15,-1.72656,4.64844,0.793125,0.265625
pipuck15,-1.72656,4.91406,0.75625,0.265625
pipuck15,-1.72656,5.17969,0.753125,0.265625
pipuck15,-1.72656,5.44531,0.74625,0.265625
pipuck15,-1.72656,5.71094,0.743125,0.265625
pipuck15,-1.72656,5.97656,0.740625,0.265625
pipuck15,-1.72656,6.50781,0.738125,0.265625
pipuck15,-1.72656,6.77344,0.715625,0.265625
pipuck15,-1.72656,7.30469,0.71125,0.265625
pipuck15,-1.72656,7.57031,0.699375,0.265625
pipuck15,-1.72656,7.83594,0.6925,0.265625
pipuck15,-1.72656,8.10156,0.686875,0.265625
pipuck15,-1.72656,8.36719,0.65625,0.265625
pipuck15,-1.72656,8.63281,0.65625,0.265625
pipuck15,-1.72656,8.89844,0.656875,0.265625
pipuck15,-1.72656,9.16406,0.656875,0.265625
pipuck15,-1.72656,9.42969,-1,0.265625
pipuck15,-1.72656,9.69531,-1,0.265625
pipuck15,-1.72656,9.96094,-1,0.265625
pipuck15,-1.72656,10.2266,-1,0.265625
pipuck15,-1.72656,10.4922,-1,0.265625
pipuck15,-1.72656,10.7578,-1,0.265625
pipuck15,-1.72656,11.0234,-1,0.265625
pipuck15,-1.46094,-11.2891,-1,0.265625
pipuck15,-1.46094,-11.0234,-1,0.265625
pipuck15,-1.46094,-10.7578,0.004375,0.265625
pipuck15,-1.46094,-10.4922,0.011875,0.265625
pipuck15,-1.46094,-10.2266,0.01625,0.265625
pipuck15,-1.46094,-9.96094,0.02,0.265625
pipuck15,-1.46094,-9.69531,0.02,0.265625
pipuck15,-1.46094,-9.42969,0.02,0.265625
pipuck15,-1.46094,-9.16406,0.02,0.265625
pipuck15,-1.46094,-8.89844,0.0425,0.265625
pipuck15,-1.46094,-8.63281,0.043125,0.265625
pipuck15,-1.46094,-8.36719,0.043125,0.265625
pipuck15,-1.46094,-8.10156,0.043125,0.265625
pipuck15,-1.46094,-7.83594,0.050625,0.265625
pipuck15,-1.46094,-7.57031,0.05375,0.265625
pipuck15,-1.46094,-7.30469,0.075,0.265625
pipuck15,-1.46094,-7.03906,0.076875,0.265625
pipuck15,-1.46094,-6.77344,0.079375,0.265625
pipuck15,-1.46094,-6.50781,0.99,0.265625
pipuck15,-1.46094,-6.24219,0.98,0.265625
pipuck15,-1.46094,-5.97656,0.98875,0.265625
pipuck15,-1.46094,-5.71094,0.98875,0.265625
pipuck15,-1.46094,-5.44531,0.9875,0.265625
pipuck15,-1.46094,-5.17969,0.986875,0.265625
pipuck15,-1.46094,-4.91406,0.991875,0.265625
pipuck15,-1.46094,-4.64844,0.991875,0.265625
pipuck15,-1.46094,-4.38281,0.990625,0.265625
pipuck15,-1.46094,-4.11719,0.98875,0.265625
pipuck15,-1.46094,-3.85156,0.98875,0.265625
pipuck15,-1.46094,-3.58594,0.9875,0.265625
pipuck15,-1.46094,-3.32031,0.986875,0.265625
pipuck15,-1.46094,-3.05469,0.986875,0.265625
pipuck15,-1.46094,-2.78906,0.9725,0.265625
pipuck15,-1.46094,-2.52344,0.959375,0.265625
pipuck15,-1.46094,-2.25781,0.945,0.265625
pipuck15,-1.46094,-1.99219,0.945,0.265625
pipuck15,-1.46094,-1.72656,0.945,0.265625
pipuck15,-1.46094,-1.46094,0.94125,0.265625
pipuck15,-1.46094,-1.19531,0.935,0.265625
pipuck15,-1.46094,0.929688,0.881875,0.265625
pipuck15,-1.46094,1.19531,0.881875,0.265625
pipuck15,-1.46094,1.46094,0.865,0.265625
pipuck15,-1.46094,1.72656,0.865625,0.265625
pipuck15,-1.46094,1.99219,0.866875,0.265625
pipuck15,-1.46094,2.25781,0.87,0.265625
pipuck15,-1.46094,2.52344,0.87,0.265625
pipuck15,-1.46094,2.78906,0.8475,0.265625
pipuck15,-1.46094,3.05469,0.84625,0.265625
pipuck15,-1.46094,3.32031,0.8225,0.265625
pipuck15,-1.46094,3.58594,0.8175,0.265625
pipuck15,-1.46094,3.85156,0.811875,0.265625
pipuck15,-1.46094,4.11719,0.805625,0.265625
