agent_id,x,y,obstacle_pheromone,size
pipuck15,13.1484,7.03906,-1,0.265625
pipuck15,13.1484,7.30469,0.116875,0.265625
pipuck15,13.4141,-7.30469,0.859375,0.265625
pipuck15,13.4141,-7.03906,0.880625,0.265625
pipuck15,13.4141,-6.77344,0.883125,0.265625
pipuck15,13.4141,-6.50781,0.885,0.265625
pipuck15,13.4141,-6.24219,0.848125,0.265625
pipuck15,13.4141,-5.97656,0.823125,0.265625
pipuck15,13.4141,-5.71094,0.76875,0.265625
pipuck15,13.4141,-5.44531,0.07375,0.265625
pipuck15,13.4141,-3.58594,-1,0.265625
pipuck15,13.4141,-3.32031,-1,0.265625
pipuck15,13.4141,-3.05469,0.314375,0.265625
pipuck15,13.4141,0.664062,-1,0.265625
pipuck15,13.4141,5.17969,0.1525,0.265625
pipuck15,13.4141,5.44531,0.151875,0.265625
pipuck15,13.4141,5.71094,0.14875,0.265625
pipuck15,13.4141,5.97656,0.145625,0.265625
pipuck15,13.4141,6.24219,0.135,0.265625
pipuck15,13.4141,6.50781,-1,0.265625
pipuck15,13.4141,6.77344,0.125,0.265625
pipuck15,13.6797,-6.77344,0.8775,0.265625
pipuck15,13.6797,-6.50781,0.815625,0.265625
pipuck15,13.6797,-6.24219,0.885625,0.265625
pipuck15,13.6797,-5.97656,0.64,0.265625
pipuck15,13.6797,-5.71094,0.22875,0.265625
pipuck15,13.6797,-5.44531,0.16625,0.265625
pipuck15,13.6797,-5.17969,0.114375,0.265625
pipuck15,13.6797,-4.91406,-1,0.265625
pipuck15,13.6797,-4.64844,-1,0.265625
pipuck15,13.6797,4.38281,0.175625,0.265625
pipuck15,13.6797,4.64844,0.1725,0.265625
pipuck15,13.6797,4.91406,0.166875,0.265625
pipuck15,13.6797,5.17969,0.160625,0.265625
pipuck15,13.6797,5.44531,0.1575,0.265625
pipuck15,13.6797,5.71094,0.148125,0.265625
pipuck15,13.6797,5.97656,-1,0.265625
pipuck15,13.6797,6.24219,-1,0.265625
pipuck15,13.9453,-6.24219,-1,0.265625
pipuck15,13.9453,-5.97656,-1,0.265625
pipuck15,13.9453,-5.71094,0.19125,0.265625
pipuck15,13.9453,-5.44531,0.1675,0.265625
pipuck15,13.9453,-5.17969,0.190625,0.265625
pipuck15,13.9453,-4.91406,0.070625,0.265625
pipuck15,13.9453,-4.64844,0.074375,0.265625
pipuck15,13.9453,-4.38281,-1,0.265625
pipuck15,13.9453,-4.11719,-1,0.265625
pipuck15,13.9453,-3.58594,-1,0.265625
pipuck15,13.9453,3.85156,0.18875,0.265625
pipuck15,13.9453,4.11719,0.181875,0.265625
pipuck15,13.9453,4.38281,0.18375,0.265625
pipuck15,13.9453,4.64844,0.171875,0.265625
pipuck15,13.9453,4.91406,0.17,0.265625
pipuck15,14.2109,-5.44531,0.183125,0.265625
pipuck15,14.2109,-5.17969,0.168125,0.265625
pipuck15,14.2109,-4.91406,0.16875,0.265625
pipuck15,14.2109,-4.64844,0.113125,0.265625
pipuck15,14.2109,-4.38281,-1,0.265625
pipuck15,14.2109,-4.11719,-1,0.265625
pipuck15,14.2109,-3.85156,0.301875,0.265625
pipuck15,14.2109,-3.58594,-1,0.265625
pipuck15,14.2109,2.25781,-1,0.265625
pipuck15,14.2109,2.78906,-1,0.265625
pipuck15,14.2109,3.05469,-1,0.265625
pipuck15,14.2109,3.32031,0.204375,0.265625
pipuck15,14.2109,3.58594,0.200625,0.265625
pipuck15,14.2109,3.85156,0.189375,0.265625
pipuck15,14.2109,4.11719,0.184375,0.265625
pipuck15,14.2109,4.38281,0.183125,0.265625
pipuck15,14.4766,-4.64844,-1,0.265625
pipuck15,14.4766,-4.38281,-1,0.265625
pipuck15,14.4766,-4.11719,-1,0.265625
pipuck15,14.4766,-3.85156,-1,0.265625
pipuck15,14.4766,-3.58594,0.3,0.265625
pipuck15,14.4766,-3.32031,0.298125,0.265625
pipuck15,14.4766,-3.05469,-1,0.265625
pipuck15,14.4766,1.99219,-1,0.265625
pipuck15,14.4766,2.25781,0.225625,0.265625
pipuck15,14.4766,2.52344,0.2175,0.265625
pipuck15,14.4766,2.78906,0.22,0.265625
pipuck15,14.4766,3.05469,0.209375,0.265625
pipuck15,14.4766,3.32031,0.203125,0.265625
pipuck15,14.4766,3.58594,0.199375,0.265625
pipuck15,14.7422,-3.85156,-1,0.265625
pipuck15,14.7422,-3.58594,-1,0.265625
pipuck15,14.7422,-3.32031,0.29875,0.265625
pipuck15,14.7422,-3.05469,0.2975,0.265625
pipuck15,14.7422,-2.78906,0.316875,0.265625
pipuck15,14.7422,-2.52344,0.31625,0.265625
pipuck15,14.7422,-2.25781,0.315,0.265625
pipuck15,14.7422,-0.929688,-1,0.265625
pipuck15,14.7422,-0.664062,0.295625,0.265625
pipuck15,14.7422,-0.398438,0.268125,0.265625
pipuck15,14.7422,-0.132812,0.265,0.265625
pipuck15,14.7422,1.19531,-1,0.265625
pipuck15,14.7422,1.46094,0.236875,0.265625
pipuck15,14.7422,1.72656,0.23625,0.265625
pipuck15,14.7422,1.99219,0.22875,0.265625
pipuck15,14.7422,2.25781,0.228125,0.265625
pipuck15,14.7422,2.52344,0.223125,0.265625
pipuck15,14.7422,2.78906,-1,0.265625
pipuck15,14.7422,3.05469,-1,0.265625
pipuck15,15.0078,-3.32031,-1,0.265625
pipuck15,15.0078,-3.05469,-1,0.265625
pipuck15,15.0078,-2.78906,0.295625,0.265625
pipuck15,15.0078,-2.52344,0.318125,0.265625
pipuck15,15.0078,-2.25781,0.31875,0.265625
pipuck15,15.0078,-1.99219,0.320625,0.265625
pipuck15,15.0078,-1.72656,-1,0.265625
pipuck15,15.0078,-0.929688,0.296875,0.265625
pipuck15,15.0078,-0.664062,0.29625,0.265625
pipuck15,15.0078,-0.398438,-1,0.265625
pipuck15,15.0078,-0.132812,-1,0.265625
pipuck15,15.0078,0.398438,-1,0.265625
pipuck15,15.0078,0.664062,0.248125,0.265625
pipuck15,15.0078,0.929688,0.245625,0.265625
pipuck15,15.0078,1.19531,0.243125,0.265625
pipuck15,15.0078,1.46094,0.24125,0.265625
pipuck15,15.0078,1.72656,0.234375,0.265625
pipuck15,15.0078,1.99219,0.226875,0.265625
pipuck15,15.2734,-2.78906,-1,0.265625
pipuck15,15.2734,-2.52344,-1,0.265625
pipuck15,15.2734,-2.25781,0.2925,0.265625
pipuck15,15.2734,-1.99219,0.314375,0.265625
pipuck15,15.2734,-1.72656,0.310625,0.265625
pipuck15,15.2734,-1.46094,0.30375,0.265625
pipuck15,15.2734,-1.19531,-1,0.265625
pipuck15,15.2734,-0.929688,0.29875,0.265625
pipuck15,15.2734,-0.664062,0.273125,0.265625
pipuck15,15.2734,-0.398438,-1,0.265625
pipuck15,15.2734,-0.132812,-1,0.265625
pipuck15,15.2734,0.132812,0.2625,0.265625
pipuck15,15.2734,0.398438,0.25875,0.265625
pipuck15,15.2734,0.664062,0.2475,0.265625
pipuck15,15.2734,0.929688,0.24375,0.265625
pipuck15,15.2734,1.19531,-1,0.265625
pipuck15,15.2734,1.46094,-1,0.265625
pipuck15,15.5391,-2.52344,-1,0.265625
pipuck15,15.5391,-1.99219,0.30875,0.265625
pipuck15,15.5391,-1.72656,0.303125,0.265625
pipuck15,15.5391,-1.46094,0.305,0.265625
pipuck15,15.5391,-1.19531,0.3,0.265625
pipuck15,15.5391,-0.929688,0.2775,0.265625
pipuck15,15.5391,-0.664062,-1,0.265625
pipuck15,15.5391,-0.398438,0.26375,0.265625
pipuck15,15.5391,-0.132812,0.263125,0.265625
pipuck15,15.5391,0.132812,0.26125,0.265625
pipuck15,15.5391,0.398438,0.253125,0.265625
pipuck15,15.8047,-1.72656,-1,0.265625
pipuck15,15.8047,-1.46094,-1,0.265625
pipuck15,15.8047,-1.19531,-1,0.265625
pipuck15,15.8047,-0.929688,-1,0.265625
